12345678,2425,0000000001
12345678,2425,0000000002
12345678,2425,0000000003
12345678,2425,0000000004
12345678,2425,0000000005
12345678,2425,0000000006
12345678,2425,0000000007
12345678,2425,0000000008
12345678,2425,0000000009
12345678,2425,0000000010
12345678,2425,0000000011
12345678,2425,0000000012
12345678,2425,0000000013
12345678,2425,0000000014
12345678,2425,0000000015
12345678,2425,0000000016
12345678,2425,0000000017
12345678,2425,0000000018
12345678,2425,0000000019
12345678,2425,0000000020
12345678,2425,0000000021
12345678,2425,0000000022
12345678,2425,0000000023
12345678,2425,0000000024
12345678,2425,0000000025
12345678,2425,0000000026
12345678,2425,0000000027
12345678,2425,0000000028
12345678,2425,0000000029
12345678,2425,0000000030
12345678,2425,0000000031
12345678,2425,0000000032
12345678,2425,0000000033
12345678,2425,0000000034
12345678,2425,0000000035
12345678,2425,0000000036
12345678,2425,0000000037
12345678,2425,0000000038
12345678,2425,0000000039
12345678,2425,0000000040
12345678,2425,0000000041
12345678,2425,0000000042
12345678,2425,0000000043
12345678,2425,0000000044
12345678,2425,0000000045
12345678,2425,0000000046
12345678,2425,0000000047
12345678,2425,0000000048
12345678,2425,0000000049
12345678,2425,0000000050
12345678,2425,0000000051
12345678,2425,0000000052
12345678,2425,0000000053
12345678,2425,0000000054
12345678,2425,0000000055
12345678,2425,0000000056
12345678,2425,0000000057
12345678,2425,0000000058
12345678,2425,0000000059
12345678,2425,0000000060
12345678,2425,0000000061
12345678,2425,0000000062
12345678,2425,0000000063
12345678,2425,0000000064
12345678,2425,0000000065
12345678,2425,0000000066
12345678,2425,0000000067
12345678,2425,0000000068
12345678,2425,0000000069
12345678,2425,0000000070
12345678,2425,0000000071
12345678,2425,0000000072
12345678,2425,0000000073
12345678,2425,0000000074
12345678,2425,0000000075
12345678,2425,0000000076
12345678,2425,0000000077
12345678,2425,0000000078
12345678,2425,0000000079
12345678,2425,0000000080
12345678,2425,0000000081
12345678,2425,0000000082
12345678,2425,0000000083
12345678,2425,0000000084
12345678,2425,0000000085
12345678,2425,0000000086
12345678,2425,0000000087
12345678,2425,0000000088
12345678,2425,0000000089
12345678,2425,0000000090
12345678,2425,0000000091
12345678,2425,0000000092
12345678,2425,0000000093
12345678,2425,0000000094
12345678,2425,0000000095
12345678,2425,0000000096
12345678,2425,0000000097
12345678,2425,0000000098
12345678,2425,0000000099
12345678,2425,0000000100
12345678,2425,0000000101
12345678,2425,0000000102
12345678,2425,0000000103
12345678,2425,0000000104
12345678,2425,0000000105
12345678,2425,0000000106
12345678,2425,0000000107
12345678,2425,0000000108
12345678,2425,0000000109
12345678,2425,0000000110
12345678,2425,0000000111
12345678,2425,0000000112
12345678,2425,0000000113
12345678,2425,0000000114
12345678,2425,0000000115
12345678,2425,0000000116
12345678,2425,0000000117
12345678,2425,0000000118
12345678,2425,0000000119
12345678,2425,0000000120
12345678,2425,0000000121
12345678,2425,0000000122
12345678,2425,0000000123
12345678,2425,0000000124
12345678,2425,0000000125
12345678,2425,0000000126
12345678,2425,0000000127
12345678,2425,0000000128
12345678,2425,0000000129
12345678,2425,0000000130
12345678,2425,0000000131
12345678,2425,0000000132
12345678,2425,0000000133
12345678,2425,0000000134
12345678,2425,0000000135
12345678,2425,0000000136
12345678,2425,0000000137
12345678,2425,0000000138
12345678,2425,0000000139
12345678,2425,0000000140
12345678,2425,0000000141
12345678,2425,0000000142
12345678,2425,0000000143
12345678,2425,0000000144
12345678,2425,0000000145
12345678,2425,0000000146
12345678,2425,0000000147
12345678,2425,0000000148
12345678,2425,0000000149
12345678,2425,0000000150
12345678,2425,0000000151
12345678,2425,0000000152
12345678,2425,0000000153
12345678,2425,0000000154
12345678,2425,0000000155
12345678,2425,0000000156
12345678,2425,0000000157
12345678,2425,0000000158
12345678,2425,0000000159
12345678,2425,0000000160
12345678,2425,0000000161
12345678,2425,0000000162
12345678,2425,0000000163
12345678,2425,0000000164
12345678,2425,0000000165
12345678,2425,0000000166
12345678,2425,0000000167
12345678,2425,0000000168
12345678,2425,0000000169
12345678,2425,0000000170
12345678,2425,0000000171
12345678,2425,0000000172
12345678,2425,0000000173
12345678,2425,0000000174
12345678,2425,0000000175
12345678,2425,0000000176
12345678,2425,0000000177
12345678,2425,0000000178
12345678,2425,0000000179
12345678,2425,0000000180
12345678,2425,0000000181
12345678,2425,0000000182
12345678,2425,0000000183
12345678,2425,0000000184
12345678,2425,0000000185
12345678,2425,0000000186
12345678,2425,0000000187
12345678,2425,0000000188
12345678,2425,0000000189
12345678,2425,0000000190
12345678,2425,0000000191
12345678,2425,0000000192
12345678,2425,0000000193
12345678,2425,0000000194
12345678,2425,0000000195
12345678,2425,0000000196
12345678,2425,0000000197
12345678,2425,0000000198
12345678,2425,0000000199
12345678,2425,0000000200
12345678,2425,0000000201
12345678,2425,0000000202
12345678,2425,0000000203
12345678,2425,0000000204
12345678,2425,0000000205
12345678,2425,0000000206
12345678,2425,0000000207
12345678,2425,0000000208
12345678,2425,0000000209
12345678,2425,0000000210
12345678,2425,0000000211
12345678,2425,0000000212
12345678,2425,0000000213
12345678,2425,0000000214
12345678,2425,0000000215
12345678,2425,0000000216
12345678,2425,0000000217
12345678,2425,0000000218
12345678,2425,0000000219
12345678,2425,0000000220
12345678,2425,0000000221
12345678,2425,0000000222
12345678,2425,0000000223
12345678,2425,0000000224
12345678,2425,0000000225
12345678,2425,0000000226
12345678,2425,0000000227
12345678,2425,0000000228
12345678,2425,0000000229
12345678,2425,0000000230
12345678,2425,0000000231
12345678,2425,0000000232
12345678,2425,0000000233
12345678,2425,0000000234
12345678,2425,0000000235
12345678,2425,0000000236
12345678,2425,0000000237
12345678,2425,0000000238
12345678,2425,0000000239
12345678,2425,0000000240
12345678,2425,0000000241
12345678,2425,0000000242
12345678,2425,0000000243
12345678,2425,0000000244
12345678,2425,0000000245
12345678,2425,0000000246
12345678,2425,0000000247
12345678,2425,0000000248
12345678,2425,0000000249
12345678,2425,0000000250
12345678,2425,0000000251
12345678,2425,0000000252
12345678,2425,0000000253
12345678,2425,0000000254
12345678,2425,0000000255
12345678,2425,0000000256
12345678,2425,0000000257
12345678,2425,0000000258
12345678,2425,0000000259
12345678,2425,0000000260
12345678,2425,0000000261
12345678,2425,0000000262
12345678,2425,0000000263
12345678,2425,0000000264
12345678,2425,0000000265
12345678,2425,0000000266
12345678,2425,0000000267
12345678,2425,0000000268
12345678,2425,0000000269
12345678,2425,0000000270
12345678,2425,0000000271
12345678,2425,0000000272
12345678,2425,0000000273
12345678,2425,0000000274
12345678,2425,0000000275
12345678,2425,0000000276
12345678,2425,0000000277
12345678,2425,0000000278
12345678,2425,0000000279
12345678,2425,0000000280
12345678,2425,0000000281
12345678,2425,0000000282
12345678,2425,0000000283
12345678,2425,0000000284
12345678,2425,0000000285
12345678,2425,0000000286
12345678,2425,0000000287
12345678,2425,0000000288
12345678,2425,0000000289
12345678,2425,0000000290
12345678,2425,0000000291
12345678,2425,0000000292
12345678,2425,0000000293
12345678,2425,0000000294
12345678,2425,0000000295
12345678,2425,0000000296
12345678,2425,0000000297
12345678,2425,0000000298
12345678,2425,0000000299
12345678,2425,0000000300
12345678,2425,0000000301
12345678,2425,0000000302
12345678,2425,0000000303
12345678,2425,0000000304
12345678,2425,0000000305
12345678,2425,0000000306
12345678,2425,0000000307
12345678,2425,0000000308
12345678,2425,0000000309
12345678,2425,0000000310
12345678,2425,0000000311
12345678,2425,0000000312
12345678,2425,0000000313
12345678,2425,0000000314
12345678,2425,0000000315
12345678,2425,0000000316
12345678,2425,0000000317
12345678,2425,0000000318
12345678,2425,0000000319
12345678,2425,0000000320
12345678,2425,0000000321
12345678,2425,0000000322
12345678,2425,0000000323
12345678,2425,0000000324
12345678,2425,0000000325
12345678,2425,0000000326
12345678,2425,0000000327
12345678,2425,0000000328
12345678,2425,0000000329
12345678,2425,0000000330
12345678,2425,0000000331
12345678,2425,0000000332
12345678,2425,0000000333
12345678,2425,0000000334
12345678,2425,0000000335
12345678,2425,0000000336
12345678,2425,0000000337
12345678,2425,0000000338
12345678,2425,0000000339
12345678,2425,0000000340
12345678,2425,0000000341
12345678,2425,0000000342
12345678,2425,0000000343
12345678,2425,0000000344
12345678,2425,0000000345
12345678,2425,0000000346
12345678,2425,0000000347
12345678,2425,0000000348
12345678,2425,0000000349
12345678,2425,0000000350
12345678,2425,0000000351
12345678,2425,0000000352
12345678,2425,0000000353
12345678,2425,0000000354
12345678,2425,0000000355
12345678,2425,0000000356
12345678,2425,0000000357
12345678,2425,0000000358
12345678,2425,0000000359
12345678,2425,0000000360
12345678,2425,0000000361
12345678,2425,0000000362
12345678,2425,0000000363
12345678,2425,0000000364
12345678,2425,0000000365
12345678,2425,0000000366
12345678,2425,0000000367
12345678,2425,0000000368
12345678,2425,0000000369
12345678,2425,0000000370
12345678,2425,0000000371
12345678,2425,0000000372
12345678,2425,0000000373
12345678,2425,0000000374
12345678,2425,0000000375
12345678,2425,0000000376
12345678,2425,0000000377
12345678,2425,0000000378
12345678,2425,0000000379
12345678,2425,0000000380
12345678,2425,0000000381
12345678,2425,0000000382
12345678,2425,0000000383
12345678,2425,0000000384
12345678,2425,0000000385
12345678,2425,0000000386
12345678,2425,0000000387
12345678,2425,0000000388
12345678,2425,0000000389
12345678,2425,0000000390
12345678,2425,0000000391
12345678,2425,0000000392
12345678,2425,0000000393
12345678,2425,0000000394
12345678,2425,0000000395
12345678,2425,0000000396
12345678,2425,0000000397
12345678,2425,0000000398
12345678,2425,0000000399
12345678,2425,0000000400
12345678,2425,0000000401
12345678,2425,0000000402
12345678,2425,0000000403
12345678,2425,0000000404
12345678,2425,0000000405
12345678,2425,0000000406
12345678,2425,0000000407
12345678,2425,0000000408
12345678,2425,0000000409
12345678,2425,0000000410
12345678,2425,0000000411
12345678,2425,0000000412
12345678,2425,0000000413
12345678,2425,0000000414
12345678,2425,0000000415
12345678,2425,0000000416
12345678,2425,0000000417
12345678,2425,0000000418
12345678,2425,0000000419
12345678,2425,0000000420
12345678,2425,0000000421
12345678,2425,0000000422
12345678,2425,0000000423
12345678,2425,0000000424
12345678,2425,0000000425
12345678,2425,0000000426
12345678,2425,0000000427
12345678,2425,0000000428
12345678,2425,0000000429
12345678,2425,0000000430
12345678,2425,0000000431
12345678,2425,0000000432
12345678,2425,0000000433
12345678,2425,0000000434
12345678,2425,0000000435
12345678,2425,0000000436
12345678,2425,0000000437
12345678,2425,0000000438
12345678,2425,0000000439
12345678,2425,0000000440
12345678,2425,0000000441
12345678,2425,0000000442
12345678,2425,0000000443
12345678,2425,0000000444
12345678,2425,0000000445
12345678,2425,0000000446
12345678,2425,0000000447
12345678,2425,0000000448
12345678,2425,0000000449
12345678,2425,0000000450
12345678,2425,0000000451
12345678,2425,0000000452
12345678,2425,0000000453
12345678,2425,0000000454
12345678,2425,0000000455
12345678,2425,0000000456
12345678,2425,0000000457
12345678,2425,0000000458
12345678,2425,0000000459
12345678,2425,0000000460
12345678,2425,0000000461
12345678,2425,0000000462
12345678,2425,0000000463
12345678,2425,0000000464
12345678,2425,0000000465
12345678,2425,0000000466
12345678,2425,0000000467
12345678,2425,0000000468
12345678,2425,0000000469
12345678,2425,0000000470
12345678,2425,0000000471
12345678,2425,0000000472
12345678,2425,0000000473
12345678,2425,0000000474
12345678,2425,0000000475
12345678,2425,0000000476
12345678,2425,0000000477
12345678,2425,0000000478
12345678,2425,0000000479
12345678,2425,0000000480
12345678,2425,0000000481
12345678,2425,0000000482
12345678,2425,0000000483
12345678,2425,0000000484
12345678,2425,0000000485
12345678,2425,0000000486
12345678,2425,0000000487
12345678,2425,0000000488
12345678,2425,0000000489
12345678,2425,0000000490
12345678,2425,0000000491
12345678,2425,0000000492
12345678,2425,0000000493
12345678,2425,0000000494
12345678,2425,0000000495
12345678,2425,0000000496
12345678,2425,0000000497
12345678,2425,0000000498
12345678,2425,0000000499
